record_id,source_table,webcam_id,image_url,llm_quality,llm_is_sunset,llm_is_sunrise,llm_confidence,llm_has_clouds,llm_color_palette,llm_obstruction,llm_time_of_day,llm_sky_coverage,llm_rating_explanation,llm_model,llm_provider,rated_at,human_calculated_rating,human_rating_count
94,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/37541573431.jpg,0.88,True,False,0.85,True,"golden yellow, orange, pink, purple, and deep blue",,golden_hour,full,Spectacular sunset with dramatic layered clouds displaying vibrant golden and orange hues reflecting across the calm ocean surface.,claude-sonnet-4-5,anthropic,2026-05-12T20:55:30.875547+00:00,,0
95,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/29476999080.jpg,0.88,True,False,0.85,True,"vibrant orange, yellow, pink with blue-gray clouds",,golden_hour,full,Spectacular sunset with dramatic clouds illuminated in brilliant orange and gold across the entire sky over a tropical ocean scene.,claude-sonnet-4-5,anthropic,2026-05-12T20:55:39.592966+00:00,,0
96,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/54714614493.jpg,0.72,True,False,0.85,False,"deep orange, amber, and warm golden tones",building,golden_hour,full,"Vivid orange and amber sky with strong golden hour colors, though industrial structures dominate the foreground and sky lacks dramatic cloud formations.",claude-sonnet-4-5,anthropic,2026-05-12T20:55:48.382876+00:00,,0
97,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/26611135306.jpg,0.78,True,False,0.85,True,"golden orange, deep gray, amber highlights",,golden_hour,full,"Dramatic clouds with strong golden sunburst breaking through, creating striking contrast and light rays across the water.",claude-sonnet-4-5,anthropic,2026-05-12T20:55:57.290665+00:00,,0
98,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52269137296.jpg,0.88,True,False,0.85,True,"Deep blues, vibrant oranges, golden yellows, and pink highlights",,golden_hour,full,"Spectacular dramatic clouds with rich golden and orange hues spreading across the entire sky, creating layers of color from horizon to zenith.",claude-sonnet-4-5,anthropic,2026-05-12T20:56:06.407138+00:00,,0
99,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/32996286448.jpg,0.72,True,True,0.85,False,"golden orange transitioning to blue, with warm yellow near horizon",,golden_hour,full,"Clear gradient from warm golden orange to deep blue with prominent sun rays through trees, though lacking dramatic clouds for higher impact.",claude-sonnet-4-5,anthropic,2026-05-12T20:56:15.414556+00:00,,0
100,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/35098702784.jpg,0.55,True,False,0.8,True,"soft pink, peach, and pale blue gradient",,twilight,full,"Decent sunset with gentle pastel colors and some cloud detail, but lacking dramatic intensity or vivid saturation.",claude-sonnet-4-5,anthropic,2026-05-12T20:56:24.228348+00:00,,0
101,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23183270506.jpg,0.88,True,False,0.92,True,"Deep orange, golden yellow, amber with dark dramatic clouds",,golden_hour,full,"Spectacular golden-orange sky with dramatic billowing clouds framing a brilliant sun disk at the horizon, creating rich layers of warm color throughout the entire frame.",claude-sonnet-4-5,anthropic,2026-05-12T20:56:33.333138+00:00,,0
102,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49537216481.jpg,0.72,True,False,0.85,True,"soft pink, peach, golden yellow, and lavender tones",,golden_hour,mostly,"Vivid golden and pink hues with layered clouds create a warm, dramatic sunset scene with good color saturation.",claude-sonnet-4-5,anthropic,2026-05-12T20:56:42.141572+00:00,,0
103,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/25603702393.jpg,0.88,True,False,0.85,True,"Golden orange, warm yellow, deep purple-gray with dramatic contrast",,golden_hour,mostly,Spectacular golden sunset with dramatic cloud formations creating striking light rays and rich color gradients across the sky and water reflections.,claude-sonnet-4-5,anthropic,2026-05-12T20:56:50.852605+00:00,,0
104,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/55095586164.jpg,0.72,True,False,0.85,True,"golden yellow, orange, and warm amber tones with gray-brown clouds",building,golden_hour,mostly,"Vivid golden sun breaking through dramatic clouds with warm amber tones illuminating the industrial silhouette, though partially obscured by factory structures.",claude-sonnet-4-5,anthropic,2026-05-12T20:57:03.030389+00:00,,0
105,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/20208254981.jpg,0.72,True,False,0.85,True,"soft orange, golden yellow, pale blue with wispy clouds",,golden_hour,full,"Beautiful golden hour scene with warm orange and yellow tones reflecting on water, enhanced by delicate wispy cloud formations across the sky.",claude-sonnet-4-5,anthropic,2026-05-12T20:57:11.837292+00:00,,0
106,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/50997005239.jpg,0.72,True,False,0.85,False,"warm orange, amber, and golden tones fading to darker browns",,golden_hour,mostly,"Vivid orange and golden sunset with clear sun disk and beautiful reflection on water, though lacking dramatic clouds for higher impact.",claude-sonnet-4-5,anthropic,2026-05-12T20:57:20.436795+00:00,,0
107,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/39394215272.jpg,0.88,True,False,0.85,True,"Deep oranges, fiery reds, golden yellows with dark gray and black storm clouds",,golden_hour,full,Spectacular dramatic sky with intense orange and red hues contrasting against dark storm clouds creating a stunning layered effect across the entire frame.,claude-sonnet-4-5,anthropic,2026-05-12T20:57:28.838627+00:00,,0
108,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/46942932255.jpg,0.72,True,False,0.85,True,"golden yellow, soft orange, blue, and cream clouds",,golden_hour,full,Vivid golden and orange hues illuminate dramatic cloud formations across the entire sky with good color saturation and depth.,claude-sonnet-4-5,anthropic,2026-05-12T20:57:37.686478+00:00,,0
109,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51756700661.jpg,0.45,True,False,0.75,False,pale yellow and orange gradient fading to gray,,twilight,partial,Modest sunset with gentle warm tones visible through trees but lacking dramatic color or cloud formations.,claude-sonnet-4-5,anthropic,2026-05-12T20:57:46.142682+00:00,,0
110,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/17079497231.jpg,0.78,True,False,0.85,True,"Pink, orange, and purple hues against dark gray storm clouds",,twilight,full,Dramatic storm clouds with vivid pink and orange sunset colors create a striking contrast over the badlands landscape.,claude-sonnet-4-5,anthropic,2026-05-12T20:57:54.466640+00:00,,0
111,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/18674576054.jpg,0.72,True,False,0.85,True,"Deep orange, golden yellow, and blue gradient",,golden_hour,full,"Vivid orange and golden colors with clear sun on horizon creating beautiful reflection on water, though clouds are minimal.",claude-sonnet-4-5,anthropic,2026-05-12T20:58:03.744779+00:00,,0
112,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/50261633368.jpg,0.92,True,False,0.85,True,"golden yellow, orange, pink with deep blue and gray clouds",,golden_hour,full,Spectacular sunset with brilliant golden-orange rays bursting through dramatic clouds over a stunning coastal landscape with natural rock arch.,claude-sonnet-4-5,anthropic,2026-05-12T20:58:16.143463+00:00,,0
113,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/37207047265.jpg,0.78,True,False,0.85,True,"golden orange, amber, and gray with warm yellow highlights",,golden_hour,full,"Vivid golden-orange sun with dramatic layered clouds creating rich warm tones across the entire sky, complemented by silhouetted trees.",claude-sonnet-4-5,anthropic,2026-05-12T20:58:24.948556+00:00,,0
114,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/50577935586.jpg,0.55,True,False,0.75,True,Deep blue sky with orange and pink horizon glow,,twilight,full,"Moderate twilight colors with orange-pink horizon beneath dramatic blue clouds, but limited vivid color spread across the sky.",claude-sonnet-4-5,anthropic,2026-05-12T20:58:36.728818+00:00,,0
115,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/25542664732.jpg,0.72,True,False,0.85,False,"warm orange, amber, and golden yellow tones",,golden_hour,full,"Rich golden-orange sky with warm amber tones throughout, though lacking dramatic clouds or varied color gradients.",claude-sonnet-4-5,anthropic,2026-05-12T20:58:45.699896+00:00,,0
116,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/20636945109.jpg,0.78,True,False,0.85,True,"Deep orange, golden yellow, amber with darker cloud layers",,golden_hour,mostly,"Rich golden-orange sky with layered clouds and sun visible near horizon, creating dramatic silhouettes and warm atmospheric glow.",claude-sonnet-4-5,anthropic,2026-05-12T20:58:55.124299+00:00,,0
117,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/27179477375.jpg,0.78,True,False,0.85,False,warm golden orange and amber tones,,golden_hour,full,"Beautiful golden hour light with warm orange and amber sky creating a stunning silhouette of a dandelion seed head, though lacking dramatic clouds for a higher score.",claude-sonnet-4-5,anthropic,2026-05-12T20:59:03.974413+00:00,,0
118,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/40096838254.jpg,0.78,True,False,0.85,True,"Deep blues transitioning to vibrant orange, pink, and yellow bands along the horizon",,blue_hour,full,Vivid gradient from deep blue to warm orange and pink with dramatic cloud formations and excellent color saturation across the entire sky.,claude-sonnet-4-5,anthropic,2026-05-12T20:59:12.042729+00:00,,0
119,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/4675601104.jpg,0.72,True,False,0.85,True,"golden yellow, amber, olive green gradient",,golden_hour,full,"Rich golden yellow sky with dramatic silhouetted tree creating strong composition, though colors are somewhat muted by atmospheric haze.",claude-sonnet-4-5,anthropic,2026-05-12T20:59:20.969359+00:00,,0
120,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/2099638403.jpg,0.78,True,False,0.85,True,"orange, pink, coral, and purple with gray-blue clouds",,golden_hour,full,"Vivid orange and coral colors stretch across the horizon with dramatic cloud formations, though some darker clouds reduce the overall intensity.",claude-sonnet-4-5,anthropic,2026-05-12T20:59:29.872420+00:00,,0
121,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/45863661094.jpg,0.72,True,False,0.85,True,"Deep blue transitioning to purple, pink, and golden orange near the horizon",,blue_hour,full,Vivid gradient from deep blue to warm orange with dramatic cloud formations creating visual interest across the entire sky.,claude-sonnet-4-5,anthropic,2026-05-12T20:59:38.136791+00:00,,0
122,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51667880398.jpg,0.55,True,False,0.75,False,warm orange and yellow gradient fading to gray-blue,,golden_hour,full,Decent sunset with warm orange glow on the horizon but lacking dramatic clouds or vivid color variation across the sky.,claude-sonnet-4-5,anthropic,2026-05-12T20:59:48.303911+00:00,,0
123,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/30804252830.jpg,0.82,True,False,0.85,True,"warm orange, peach, golden yellow with gray-blue undertones",,golden_hour,full,Dramatic rippled cloud formations illuminated by rich golden and orange hues spanning the entire sky create a striking sunset scene.,claude-sonnet-4-5,anthropic,2026-05-12T20:59:58.657645+00:00,,0
124,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/28392326291.jpg,0.72,True,False,0.85,True,"Deep orange, golden yellow, purple-blue gradient",,golden_hour,full,"Vivid orange and golden clouds stretch across the sky with dramatic purple-blue tones, creating a striking sunset scene behind the illuminated structure.",claude-sonnet-4-5,anthropic,2026-05-12T21:00:07.688280+00:00,,0
125,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/54514676207.jpg,0.72,True,False,0.85,False,warm golden orange and amber tones,,golden_hour,partial,"Vivid golden-orange sunburst through trees creates a warm, glowing scene with rich autumn colors, though sky view is partially obstructed by foliage.",claude-sonnet-4-5,anthropic,2026-05-12T21:00:16.569030+00:00,,0
126,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/14818835742.jpg,0.88,True,False,0.95,True,"Deep orange, red, purple, and golden yellow",,golden_hour,full,"Spectacular sunset with vibrant orange and red hues, dramatic cloud formations, and a large sun partially obscured by clouds creating a stunning silhouette scene.",claude-sonnet-4-5,anthropic,2026-05-12T21:00:24.983537+00:00,,0
